UPS,Sku,Qty,Price,Markup Percentage,MAP,Domestic Shipping,Markup Price,Retail Price,Category
,"mrs-BB02BK",0,,,,,,,Discontinued
,"mrs-BB02WT",0,,,,,,,Discontinued
,"mrs-BB05BU",0,,,,,,,Discontinued
,"mrs-BB05OR",0,,,,,,,Discontinued
,"mrs-BB05PK",0,,,,,,,Discontinued
,"mrs-BB05RD",0,,,,,,,Discontinued
,"mrs-BB05YW",0,,,,,,,Discontinued
,"mrs-BB06BU",0,,,,,,,Discontinued
,"mrs-BB06PK",0,,,,,,,Discontinued
,"mrs-BB06RD",0,,,,,,,Discontinued
,"mrs-BB06YW",0,,,,,,,Discontinued
,"mrs-BB07GR",0,,,,,,,Discontinued
,"mrs-BB07PR",0,,,,,,,Discontinued
,"mrs-BB07RD",0,,,,,,,Discontinued
,"mrs-BB07YW",0,,,,,,,Discontinued
,"mrs-BB09",0,,,,,,,Discontinued
,"mrs-BB11",0,,,,,,,Discontinued
,"mrs-BB117GD",0,,,,,,,Discontinued
,"mrs-BB121",0,,,,,,,Discontinued
,"mrs-BB123RD",0,,,,,,,Discontinued
,"mrs-BB125",0,,,,,,,Discontinued
,"mrs-BB126PK",0,,,,,,,Discontinued
,"mrs-BB126YW",0,,,,,,,Discontinued
,"mrs-BB129",0,,,,,,,Discontinued
,"mrs-BB129BU",0,,,,,,,Discontinued
,"mrs-BB132WT",0,,,,,,,Discontinued
,"mrs-BB133RD",0,,,,,,,Discontinued
,"mrs-BB135",0,,,,,,,Discontinued
,"mrs-BB138",0,,,,,,,Discontinued
,"mrs-BB145",0,,,,,,,Discontinued
,"mrs-BB15114",0,,,,,,,Discontinued
,"mrs-BB153",0,,,,,,,Discontinued
,"mrs-BB155",0,,,,,,,Discontinued
,"mrs-BB158GD",0,,,,,,,Discontinued
,"mrs-BB16",0,,,,,,,Discontinued
,"mrs-BB162",0,,,,,,,Discontinued
,"mrs-BB170RD",0,,,,,,,Discontinued
,"mrs-BB171",0,,,,,,,Discontinued
,"mrs-BB176",0,,,,,,,Discontinued
,"mrs-BB182BK",0,,,,,,,Discontinued
,"mrs-BB182PC",0,,,,,,,Discontinued
,"mrs-BB182WT",0,,,,,,,Discontinued
,"mrs-BB192SV",0,,,,,,,Discontinued
,"mrs-BB193SV",0,,,,,,,Discontinued
,"mrs-BB20",0,,,,,,,Discontinued
,"mrs-BB201",0,,,,,,,Discontinued
,"mrs-BB206",0,,,,,,,Discontinued
,"mrs-BB21",0,,,,,,,Discontinued
,"mrs-BB220",0,,,,,,,Discontinued
,"mrs-BB221SV",0,,,,,,,Discontinued
,"mrs-BB224",0,,,,,,,Discontinued
,"mrs-BB230",0,,,,,,,Discontinued
,"mrs-BB238",0,,,,,,,Discontinued
,"mrs-BB251",0,,,,,,,Discontinued
,"mrs-BB26RD",0,,,,,,,Discontinued
,"mrs-BB271",0,,,,,,,Discontinued
,"mrs-BB276WT",0,,,,,,,Discontinued
,"mrs-BB278",0,,,,,,,Discontinued
,"mrs-BB284",0,,,,,,,Discontinued
,"mrs-BB289",0,,,,,,,Discontinued
,"mrs-BB28PK",0,,,,,,,Discontinued
,"mrs-BB28WT",0,,,,,,,Discontinued
,"mrs-BB290",0,,,,,,,Discontinued
,"mrs-BB295",0,,,,,,,Discontinued
,"mrs-BB297",0,,,,,,,Discontinued
,"mrs-BB30BK",0,,,,,,,Discontinued
,"mrs-BB30IV",0,,,,,,,Discontinued
,"mrs-BB30RD",0,,,,,,,Discontinued
,"mrs-BB30YW",0,,,,,,,Discontinued
,"mrs-BB315",0,,,,,,,Discontinued
,"mrs-BB31PK",0,,,,,,,Discontinued
,"mrs-BB31WT",0,,,,,,,Discontinued
,"mrs-BB32",0,,,,,,,Discontinued
,"mrs-BB328",0,,,,,,,Discontinued
,"mrs-BB32WT",0,,,,,,,Discontinued
,"mrs-BB332GR",0,,,,,,,Discontinued
,"mrs-BB333GR",0,,,,,,,Discontinued
,"mrs-BB334",0,,,,,,,Discontinued
,"mrs-BB338",0,,,,,,,Discontinued
,"mrs-BB338I",0,,,,,,,Discontinued
,"mrs-BB339",0,,,,,,,Discontinued
,"mrs-BB33BU",0,,,,,,,Discontinued
,"mrs-BB33PK",0,,,,,,,Discontinued
,"mrs-BB33RD",0,,,,,,,Discontinued
,"mrs-BB33YW",0,,,,,,,Discontinued
,"mrs-BB342BW",0,,,,,,,Discontinued
,"mrs-BB342WB",0,,,,,,,Discontinued
,"mrs-BB344PK",0,,,,,,,Discontinued
,"mrs-BB346",0,,,,,,,Discontinued
,"mrs-BB34BK",0,,,,,,,Discontinued
,"mrs-BB34WT",0,,,,,,,Discontinued
,"mrs-BB352BK",0,,,,,,,Discontinued
,"mrs-BB352TQ",0,,,,,,,Discontinued
,"mrs-BB355",0,,,,,,,Discontinued
,"mrs-BB35RD",0,,,,,,,Discontinued
,"mrs-BB35WT",0,,,,,,,Discontinued
,"mrs-BB361",0,,,,,,,Discontinued
,"mrs-BB366",0,,,,,,,Discontinued
,"mrs-BB37GR",0,,,,,,,Discontinued
,"mrs-BB37WT",0,,,,,,,Discontinued
,"mrs-BB383",0,,,,,,,Discontinued
,"mrs-BB387",0,,,,,,,Discontinued
,"mrs-BB389",0,,,,,,,Discontinued
,"mrs-BB401RB",0,,,,,,,Discontinued
,"mrs-BB401YB",0,,,,,,,Discontinued
,"mrs-BB402",0,,,,,,,Discontinued
,"mrs-BB40BK",0,,,,,,,Discontinued
,"mrs-BB40RD",0,,,,,,,Discontinued
,"mrs-BB41",0,,,,,,,Discontinued
,"mrs-BB411SM",0,,,,,,,Discontinued
,"mrs-BB421",0,,,,,,,Discontinued
,"mrs-BB423",0,,,,,,,Discontinued
,"mrs-BB42BK",0,,,,,,,Discontinued
,"mrs-BB43BU",0,,,,,,,Discontinued
,"mrs-BB43RD",0,,,,,,,Discontinued
,"mrs-BB44GR",0,,,,,,,Discontinued
,"mrs-BB44WT",0,,,,,,,Discontinued
,"mrs-BB460",0,,,,,,,Discontinued
,"mrs-BB464",0,,,,,,,Discontinued
,"mrs-BB467",0,,,,,,,Discontinued
,"mrs-BB469",0,,,,,,,Discontinued
,"mrs-BB46GR",0,,,,,,,Discontinued
,"mrs-BB47",0,,,,,,,Discontinued
,"mrs-BB472",0,,,,,,,Discontinued
,"mrs-BB477",0,,,,,,,Discontinued
,"mrs-BB482",0,,,,,,,Discontinued
,"mrs-BB487",0,,,,,,,Discontinued
,"mrs-BB489",0,,,,,,,Discontinued
,"mrs-BB490",0,,,,,,,Discontinued
,"mrs-BB492",0,,,,,,,Discontinued
,"mrs-BB494",0,,,,,,,Discontinued
,"mrs-BB501",0,,,,,,,Discontinued
,"mrs-BB503",0,,,,,,,Discontinued
,"mrs-BB505",0,,,,,,,Discontinued
,"mrs-BB507",0,,,,,,,Discontinued
,"mrs-BB509",0,,,,,,,Discontinued
,"mrs-BB511",0,,,,,,,Discontinued
,"mrs-BB513",0,,,,,,,Discontinued
,"mrs-BB515",0,,,,,,,Discontinued
,"mrs-BB517",0,,,,,,,Discontinued
,"mrs-BB519",0,,,,,,,Discontinued
,"mrs-BB520",0,,,,,,,Discontinued
,"mrs-BB521",0,,,,,,,Discontinued
,"mrs-BB523",0,,,,,,,Discontinued
,"mrs-BB54",0,,,,,,,Discontinued
,"mrs-BB58BU",0,,,,,,,Discontinued
,"mrs-BB60",0,,,,,,,Discontinued
,"mrs-BB62",0,,,,,,,Discontinued
,"mrs-BB66WT",0,,,,,,,Discontinued
,"mrs-BB67SV",0,,,,,,,Discontinued
,"mrs-BB69",0,,,,,,,Discontinued
,"mrs-BB70RD",0,,,,,,,Discontinued
,"mrs-BB73GY",0,,,,,,,Discontinued
,"mrs-BB76",0,,,,,,,Discontinued
,"mrs-BB83",0,,,,,,,Discontinued
,"mrs-BB87",0,,,,,,,Discontinued
,"mrs-BB90",0,,,,,,,Discontinued
,"mrs-BB94",0,,,,,,,Discontinued
,"mrs-BB95SM",0,,,,,,,Discontinued
,"mrs-BB96LG",0,,,,,,,Discontinued
,"mrs-BB97LG",0,,,,,,,Discontinued
,"mrs-BB98PR",0,,,,,,,Discontinued
,"mrs-BBE002",0,,,,,,,Discontinued
,"mrs-BC02",0,,,,,,,Discontinued
,"mrs-BC05",0,,,,,,,Discontinued
,"mrs-BC07",0,,,,,,,Discontinued
,"mrs-BC08SV",0,,,,,,,Discontinued
,"mrs-BC11WT",0,,,,,,,Discontinued
,"mrs-BC22BU",0,,,,,,,Discontinued
,"mrs-BC22GD",0,,,,,,,Discontinued
,"mrs-BC22OR",0,,,,,,,Discontinued
,"mrs-BC22PR",0,,,,,,,Discontinued
,"mrs-BC22SV",0,,,,,,,Discontinued
,"mrs-BC25BK",0,,,,,,,Discontinued
,"mrs-BC25RD",0,,,,,,,Discontinued
,"mrs-BC29",0,,,,,,,Discontinued
,"mrs-BC31",0,,,,,,,Discontinued
,"mrs-BC33BK",0,,,,,,,Discontinued
,"mrs-BC33RD",0,,,,,,,Discontinued
,"mrs-BC46",0,,,,,,,Discontinued
,"mrs-BC48",0,,,,,,,Discontinued
,"mrs-BC56",0,,,,,,,Discontinued
,"mrs-BD01WT",0,,,,,,,Discontinued
,"mrs-BE03",0,,,,,,,Discontinued
,"mrs-BE17",0,,,,,,,Discontinued
,"mrs-BE28",0,,,,,,,Discontinued
,"mrs-BE34",0,,,,,,,Discontinued
,"mrs-BE48",0,,,,,,,Discontinued
,"mrs-BE60",0,,,,,,,Discontinued
,"mrs-BE66",0,,,,,,,Discontinued
,"mrs-BE68",0,,,,,,,Discontinued
,"mrs-BE69",0,,,,,,,Discontinued
,"mrs-BF03",0,,,,,,,Discontinued
,"mrs-BF04WT",0,,,,,,,Discontinued
,"mrs-BF07",0,,,,,,,Discontinued
,"mrs-BF16",0,,,,,,,Discontinued
,"mrs-BF45",0,,,,,,,Discontinued
,"mrs-BF51",0,,,,,,,Discontinued
,"mrs-BF57",0,,,,,,,Discontinued
,"mrs-BF59",0,,,,,,,Discontinued
,"mrs-BF61",0,,,,,,,Discontinued
,"mrs-BF63",0,,,,,,,Discontinued
,"mrs-BG00007",0,,,,,,,Discontinued
,"mrs-BG00011",0,,,,,,,Discontinued
,"mrs-BG00014",0,,,,,,,Discontinued
,"mrs-BG00016",0,,,,,,,Discontinued
,"mrs-BG00018",0,,,,,,,Discontinued
,"mrs-BG00020",0,,,,,,,Discontinued
,"mrs-BG00023",0,,,,,,,Discontinued
,"mrs-BG00025",0,,,,,,,Discontinued
,"mrs-BG00037",0,,,,,,,Discontinued
,"mrs-BG00119",0,,,,,,,Discontinued
,"mrs-BG00158",0,,,,,,,Discontinued
,"mrs-BG00530R",0,,,,,,,Discontinued
,"mrs-BG00707",0,,,,,,,Discontinued
,"mrs-BG00709",0,,,,,,,Discontinued
,"mrs-BG00900",0,,,,,,,Discontinued
,"mrs-BG00904",0,,,,,,,Discontinued
,"mrs-BG00906",0,,,,,,,Discontinued
,"mrs-BG00908",0,,,,,,,Discontinued
,"mrs-BG00910",0,,,,,,,Discontinued
,"mrs-BG00912",0,,,,,,,Discontinued
,"mrs-BG00916",0,,,,,,,Discontinued
,"mrs-BG00918",0,,,,,,,Discontinued
,"mrs-BG00927",0,,,,,,,Discontinued
,"mrs-BG00937",0,,,,,,,Discontinued
,"mrs-BG00939",0,,,,,,,Discontinued
,"mrs-BG00987",0,,,,,,,Discontinued
,"mrs-BG01035",0,,,,,,,Discontinued
,"mrs-BG01039",0,,,,,,,Discontinued
,"mrs-BG01049",0,,,,,,,Discontinued
,"mrs-BG01067",0,,,,,,,Discontinued
,"mrs-BG01932",0,,,,,,,Discontinued
,"mrs-BG08003",0,,,,,,,Discontinued
,"mrs-BG08203",0,,,,,,,Discontinued
,"mrs-BG20011",0,,,,,,,Discontinued
,"mrs-BG20014",0,,,,,,,Discontinued
,"mrs-BG20020",0,,,,,,,Discontinued
,"mrs-BG20158",0,,,,,,,Discontinued
,"mrs-BG20190",0,,,,,,,Discontinued
,"mrs-BG20200",0,,,,,,,Discontinued
,"mrs-BG20203",0,,,,,,,Discontinued
,"mrs-BG20204",0,,,,,,,Discontinued
,"mrs-BG20208",0,,,,,,,Discontinued
,"mrs-BG20210",0,,,,,,,Discontinued
,"mrs-BG20213",0,,,,,,,Discontinued
,"mrs-BG20340",0,,,,,,,Discontinued
,"mrs-BG20433",0,,,,,,,Discontinued
,"mrs-BG20711",0,,,,,,,Discontinued
,"mrs-BG20724",0,,,,,,,Discontinued
,"mrs-BG20735",0,,,,,,,Discontinued
,"mrs-BG20760",0,,,,,,,Discontinued
,"mrs-BG20938",0,,,,,,,Discontinued
,"mrs-BG22030I",0,,,,,,,Discontinued
,"mrs-BG22124",0,,,,,,,Discontinued
,"mrs-BG22132",0,,,,,,,Discontinued
,"mrs-BG30010",0,,,,,,,Discontinued
,"mrs-BG30177",0,,,,,,,Discontinued
,"mrs-BG30427",0,,,,,,,Discontinued
,"mrs-BG30434",0,,,,,,,Discontinued
,"mrs-BG30593",0,,,,,,,Discontinued
,"mrs-BG30596",0,,,,,,,Discontinued
,"mrs-BG30721",0,,,,,,,Discontinued
,"mrs-BG30765",0,,,,,,,Discontinued
,"mrs-BG33120",0,,,,,,,Discontinued
,"mrs-BG33165",0,,,,,,,Discontinued
,"mrs-BG3361925",0,,,,,,,Discontinued
,"mrs-BG33905",0,,,,,,,Discontinued
,"mrs-BG40010",0,,,,,,,Discontinued
,"mrs-BG40184",0,,,,,,,Discontinued
,"mrs-BG40760",0,,,,,,,Discontinued
,"mrs-BG40771LW",0,,,,,,,Discontinued
,"mrs-BG40773",0,,,,,,,Discontinued
,"mrs-BG44130",0,,,,,,,Discontinued
,"mrs-BG44139",0,,,,,,,Discontinued
,"mrs-BG50009MC",0,,,,,,,Discontinued
,"mrs-BG50025",0,,,,,,,Discontinued
,"mrs-BG50066GGD",0,,,,,,,Discontinued
,"mrs-BG50100",0,,,,,,,Discontinued
,"mrs-BG50260BKS",0,,,,,,,Discontinued
,"mrs-BG50530",0,,,,,,,Discontinued
,"mrs-BG50595BK",0,,,,,,,Discontinued
,"mrs-BG50595GD",0,,,,,,,Discontinued
,"mrs-BG50595R",0,,,,,,,Discontinued
,"mrs-BG50595W",0,,,,,,,Discontinued
,"mrs-BG50710",0,,,,,,,Discontinued
,"mrs-BG50798",0,,,,,,,Discontinued
,"mrs-BG50921",0,,,,,,,Discontinued
,"mrs-BG50948BW",0,,,,,,,Discontinued
,"mrs-BG50949",0,,,,,,,Discontinued
,"mrs-BG50970",0,,,,,,,Discontinued
,"mrs-BG50987",0,,,,,,,Discontinued
,"mrs-BG52086",0,,,,,,,Discontinued
,"mrs-BG52120",0,,,,,,,Discontinued
,"mrs-BG54119",0,,,,,,,Discontinued
,"mrs-BG54682",0,,,,,,,Discontinued
,"mrs-BG54684RWB",0,,,,,,,Discontinued
,"mrs-BG55082",0,,,,,,,Discontinued
,"mrs-BG55342",0,,,,,,,Discontinued
,"mrs-BG55646",0,,,,,,,Discontinued
,"mrs-BG57081",0,,,,,,,Discontinued
,"mrs-BG57084",0,,,,,,,Discontinued
,"mrs-BG57161",0,,,,,,,Discontinued
,"mrs-BG57262",0,,,,,,,Discontinued
,"mrs-BG57358",0,,,,,,,Discontinued
,"mrs-BG57393W",0,,,,,,,Discontinued
,"mrs-BG57835",0,,,,,,,Discontinued
,"mrs-BG57889",0,,,,,,,Discontinued
,"mrs-BG57893",0,,,,,,,Discontinued
,"mrs-BG57940RWG",0,,,,,,,Discontinued
,"mrs-BG57949I",0,,,,,,,Discontinued
,"mrs-BG58009",0,,,,,,,Discontinued
,"mrs-BG60243",0,,,,,,,Discontinued
,"mrs-BG60293",0,,,,,,,Discontinued
,"mrs-BG60553",0,,,,,,,Discontinued
,"mrs-BG60580",0,,,,,,,Discontinued
,"mrs-BG60714",0,,,,,,,Discontinued
,"mrs-BG60809",0,,,,,,,Discontinued
,"mrs-BG60829",0,,,,,,,Discontinued
,"mrs-BG60840",0,,,,,,,Discontinued
,"mrs-BG66126",0,,,,,,,Discontinued
,"mrs-BG6621425",0,,,,,,,Discontinued
,"mrs-BG66245W",0,,,,,,,Discontinued
,"mrs-BG6662925",0,,,,,,,Discontinued
,"mrs-BG66860",0,,,,,,,Discontinued
,"mrs-CA02BG",0,,,,,,,Discontinued
,"mrs-CA02BN",0,,,,,,,Discontinued
,"mrs-CA02HB",0,,,,,,,Discontinued
,"mrs-CA02NG",0,,,,,,,Discontinued
,"mrs-CA02PR",0,,,,,,,Discontinued
,"mrs-CA02WT",0,,,,,,,Discontinued
,"mrs-CA03BG",0,,,,,,,Discontinued
,"mrs-CA03BN",0,,,,,,,Discontinued
,"mrs-CA03HB",0,,,,,,,Discontinued
,"mrs-CA03NO",0,,,,,,,Discontinued
,"mrs-CA03WT",0,,,,,,,Discontinued
,"mrs-CA09",0,,,,,,,Discontinued
,"mrs-CA100MT",0,,,,,,,Discontinued
,"mrs-CA104BN",0,,,,,,,Discontinued
,"mrs-CA113BK",0,,,,,,,Discontinued
,"mrs-CA113GY",0,,,,,,,Discontinued
,"mrs-CA113WT",0,,,,,,,Discontinued
,"mrs-CA115BD",0,,,,,,,Discontinued
,"mrs-CA118RD",0,,,,,,,Discontinued
,"mrs-CA127",0,,,,,,,Discontinued
,"mrs-CA13",0,,,,,,,Discontinued
,"mrs-CA132",0,,,,,,,Discontinued
,"mrs-CA15BK",0,,,,,,,Discontinued
,"mrs-CA15MT",0,,,,,,,Discontinued
,"mrs-CA15RD",0,,,,,,,Discontinued
,"mrs-CA23RD",0,,,,,,,Discontinued
,"mrs-CA25",0,,,,,,,Discontinued
,"mrs-CA32",0,,,,,,,Discontinued
,"mrs-CA40",0,,,,,,,Discontinued
,"mrs-CA44RD",0,,,,,,,Discontinued
,"mrs-CA59",0,,,,,,,Discontinued
,"mrs-CA63",0,,,,,,,Discontinued
,"mrs-CA67",0,,,,,,,Discontinued
,"mrs-CA68",0,,,,,,,Discontinued
,"mrs-CA75",0,,,,,,,Discontinued
,"mrs-CA77",0,,,,,,,Discontinued
,"mrs-CA79",0,,,,,,,Discontinued
,"mrs-CA83",0,,,,,,,Discontinued
,"mrs-CA96",0,,,,,,,Discontinued
,"mrs-CB05BK",0,,,,,,,Discontinued
,"mrs-CB05GY",0,,,,,,,Discontinued
,"mrs-CB06BN",0,,,,,,,Discontinued
,"mrs-CB07BK",0,,,,,,,Discontinued
,"mrs-CB11",0,,,,,,,Discontinued
,"mrs-CB12BK",0,,,,,,,Discontinued
,"mrs-CB12DB",0,,,,,,,Discontinued
,"mrs-CB12LA",0,,,,,,,Discontinued
,"mrs-CB12LG",0,,,,,,,Discontinued
,"mrs-CB12MB",0,,,,,,,Discontinued
,"mrs-CB12OR",0,,,,,,,Discontinued
,"mrs-CB12WT",0,,,,,,,Discontinued
,"mrs-CB16BN",0,,,,,,,Discontinued
,"mrs-CB17BK",0,,,,,,,Discontinued
,"mrs-CB18BK",0,,,,,,,Discontinued
,"mrs-CB19",0,,,,,,,Discontinued
,"mrs-CB20BN",0,,,,,,,Discontinued
,"mrs-CB21BN",0,,,,,,,Discontinued
,"mrs-CB22BK",0,,,,,,,Discontinued
,"mrs-CB23BK",0,,,,,,,Discontinued
,"mrs-CB24BK",0,,,,,,,Discontinued
,"mrs-CB29BD",0,,,,,,,Discontinued
,"mrs-CB29BN",0,,,,,,,Discontinued
,"mrs-CB29WT",0,,,,,,,Discontinued
,"mrs-CB30DB",0,,,,,,,Discontinued
,"mrs-CB30LB",0,,,,,,,Discontinued
,"mrs-CB31DB",0,,,,,,,Discontinued
,"mrs-CB31LB",0,,,,,,,Discontinued
,"mrs-CB33BK",0,,,,,,,Discontinued
,"mrs-CB33GY",0,,,,,,,Discontinued
,"mrs-CB34BK",0,,,,,,,Discontinued
,"mrs-CB34GY",0,,,,,,,Discontinued
,"mrs-CB35BK",0,,,,,,,Discontinued
,"mrs-CB35GY",0,,,,,,,Discontinued
,"mrs-CB36BK",0,,,,,,,Discontinued
,"mrs-CB36LB",0,,,,,,,Discontinued
,"mrs-CB37DB",0,,,,,,,Discontinued
,"mrs-CB37LB",0,,,,,,,Discontinued
,"mrs-CB38DB",0,,,,,,,Discontinued
,"mrs-CB38LB",0,,,,,,,Discontinued
,"mrs-CB42",0,,,,,,,Discontinued
,"mrs-CB44BN",0,,,,,,,Discontinued
,"mrs-CB45BK",0,,,,,,,Discontinued
,"mrs-CB45GY",0,,,,,,,Discontinued
,"mrs-CB49",0,,,,,,,Discontinued
,"mrs-CB50",0,,,,,,,Discontinued
,"mrs-CB53",0,,,,,,,Discontinued
,"mrs-CB54BN",0,,,,,,,Discontinued
,"mrs-CB58",0,,,,,,,Discontinued
,"mrs-CB61",0,,,,,,,Discontinued
,"mrs-CC00005SM",0,,,,,,,Discontinued
,"mrs-CC00034M",0,,,,,,,Discontinued
,"mrs-CC00104L",0,,,,,,,Discontinued
,"mrs-CC00121SM",0,,,,,,,Discontinued
,"mrs-CC00134SM",0,,,,,,,Discontinued
,"mrs-CC00159SM",0,,,,,,,Discontinued
,"mrs-CC00209MD",0,,,,,,,Discontinued
,"mrs-CC00221MD",0,,,,,,,Discontinued
,"mrs-CC00225MD",0,,,,,,,Discontinued
,"mrs-CC00227MD",0,,,,,,,Discontinued
,"mrs-CC00231XL",0,,,,,,,Discontinued
,"mrs-CC00236MD",0,,,,,,,Discontinued
,"mrs-CC00246MD",0,,,,,,,Discontinued
,"mrs-CC00246XS",0,,,,,,,Discontinued
,"mrs-CC00264MD",0,,,,,,,Discontinued
,"mrs-CC00266LG",0,,,,,,,Discontinued
,"mrs-CC00275MD",0,,,,,,,Discontinued
,"mrs-CC00299LG",0,,,,,,,Discontinued
,"mrs-CC00299XL",0,,,,,,,Discontinued
,"mrs-CC00309MD",0,,,,,,,Discontinued
,"mrs-CC00326MD",0,,,,,,,Discontinued
,"mrs-CC00333LG",0,,,,,,,Discontinued
,"mrs-CC00336LG",0,,,,,,,Discontinued
,"mrs-CC00336XL",0,,,,,,,Discontinued
,"mrs-CC00350MD",0,,,,,,,Discontinued
,"mrs-CC00354MD",0,,,,,,,Discontinued
,"mrs-CC00362LG",0,,,,,,,Discontinued
,"mrs-CC00387LG",0,,,,,,,Discontinued
,"mrs-CC00387SM",0,,,,,,,Discontinued
,"mrs-CC00392LG",0,,,,,,,Discontinued
,"mrs-CC00393SM",0,,,,,,,Discontinued
,"mrs-CC00399SM",0,,,,,,,Discontinued
,"mrs-CC00400MD",0,,,,,,,Discontinued
,"mrs-CC00402LG",0,,,,,,,Discontinued
,"mrs-CC00402SM",0,,,,,,,Discontinued
,"mrs-CC00462LG",0,,,,,,,Discontinued
,"mrs-CC00462SM",0,,,,,,,Discontinued
,"mrs-CC00463MD",0,,,,,,,Discontinued
,"mrs-CC00746LG",0,,,,,,,Discontinued
,"mrs-CC00746SM",0,,,,,,,Discontinued
,"mrs-CC00753MD",0,,,,,,,Discontinued
,"mrs-CC00765MD",0,,,,,,,Discontinued
,"mrs-CC00767LG",0,,,,,,,Discontinued
,"mrs-CC00767SM",0,,,,,,,Discontinued
,"mrs-CC00807MD",0,,,,,,,Discontinued
,"mrs-CC00839PRXL",0,,,,,,,Discontinued
,"mrs-CC00928XL",0,,,,,,,Discontinued
,"mrs-CC01023LG",0,,,,,,,Discontinued
,"mrs-CC01023XL",0,,,,,,,Discontinued
,"mrs-CC01028BWMD",0,,,,,,,Discontinued
,"mrs-CC01067LG",0,,,,,,,Discontinued
,"mrs-CC01067XL",0,,,,,,,Discontinued
,"mrs-CC01068SM",0,,,,,,,Discontinued
,"mrs-CC01069MD",0,,,,,,,Discontinued
,"mrs-CC01069XL",0,,,,,,,Discontinued
,"mrs-CC01101XL",0,,,,,,,Discontinued
,"mrs-CC01143STD",0,,,,,,,Discontinued
,"mrs-CC01144MD",0,,,,,,,Discontinued
,"mrs-CC01151MD",0,,,,,,,Discontinued
,"mrs-CC01164LG",0,,,,,,,Discontinued
,"mrs-CC01164XL",0,,,,,,,Discontinued
,"mrs-CC01301",0,,,,,,,Discontinued
,"mrs-CC01318MD",0,,,,,,,Discontinued
,"mrs-CC01327LG",0,,,,,,,Discontinued
,"mrs-CC01327SM",0,,,,,,,Discontinued
,"mrs-CC01366LG",0,,,,,,,Discontinued
,"mrs-CC01366SM",0,,,,,,,Discontinued
,"mrs-CC01383LG",0,,,,,,,Discontinued
,"mrs-CC01613P",0,,,,,,,Discontinued
,"mrs-CC01698XXL",0,,,,,,,Discontinued
,"mrs-CC04012LG",0,,,,,,,Discontinued
,"mrs-CC04016LG",0,,,,,,,Discontinued
,"mrs-CC04016XL",0,,,,,,,Discontinued
,"mrs-CC04022LG",0,,,,,,,Discontinued
,"mrs-CC04076LG",0,,,,,,,Discontinued
,"mrs-CC04082LG",0,,,,,,,Discontinued
,"mrs-CC05047LG",0,,,,,,,Discontinued
,"mrs-CC05047SM",0,,,,,,,Discontinued
,"mrs-CC10019M",0,,,,,,,Discontinued
,"mrs-CC10049TL",0,,,,,,,Discontinued
,"mrs-CC20102LG",0,,,,,,,Discontinued
,"mrs-CC20102SM",0,,,,,,,Discontinued
,"mrs-CC20104MD",0,,,,,,,Discontinued
,"mrs-CC20105LG",0,,,,,,,Discontinued
,"mrs-CC20105SM",0,,,,,,,Discontinued
,"mrs-CC20109LG",0,,,,,,,Discontinued
,"mrs-CC20109SM",0,,,,,,,Discontinued
,"mrs-CC20110MD",0,,,,,,,Discontinued
,"mrs-CC20110SM",0,,,,,,,Discontinued
,"mrs-CC20111LG",0,,,,,,,Discontinued
,"mrs-CC20111SM",0,,,,,,,Discontinued
,"mrs-CC20112MD",0,,,,,,,Discontinued
,"mrs-CC20112XSM",0,,,,,,,Discontinued
,"mrs-CC20113MD",0,,,,,,,Discontinued
,"mrs-CC20113XSM",0,,,,,,,Discontinued
,"mrs-CC20118LG",0,,,,,,,Discontinued
,"mrs-CC20118SM",0,,,,,,,Discontinued
,"mrs-CC20119SM",0,,,,,,,Discontinued
,"mrs-CC20121MD",0,,,,,,,Discontinued
,"mrs-CC20121XSM",0,,,,,,,Discontinued
,"mrs-CC20123MD",0,,,,,,,Discontinued
,"mrs-CC20149MD",0,,,,,,,Discontinued
,"mrs-CC20151MD",0,,,,,,,Discontinued
,"mrs-CC60243",0,,,,,,,Discontinued
,"mrs-CC60305",0,,,,,,,Discontinued
,"mrs-CC60318",0,,,,,,,Discontinued
,"mrs-CC60501",0,,,,,,,Discontinued
,"mrs-CC60548",0,,,,,,,Discontinued
,"mrs-CC60592",0,,,,,,,Discontinued
,"mrs-CC70011BN",0,,,,,,,Discontinued
,"mrs-CC70034",0,,,,,,,Discontinued
,"mrs-CC70054",0,,,,,,,Discontinued
,"mrs-CC70059BD",0,,,,,,,Discontinued
,"mrs-CC70065",0,,,,,,,Discontinued
,"mrs-CC70095",0,,,,,,,Discontinued
,"mrs-CC70098",0,,,,,,,Discontinued
,"mrs-CC70161BW",0,,,,,,,Discontinued
,"mrs-CC70238BK",0,,,,,,,Discontinued
,"mrs-CC70263BD",0,,,,,,,Discontinued
,"mrs-CC70325",0,,,,,,,Discontinued
,"mrs-CC70328",0,,,,,,,Discontinued
,"mrs-CC70424BN",0,,,,,,,Discontinued
,"mrs-CC70426BD",0,,,,,,,Discontinued
,"mrs-CC70470BK",0,,,,,,,Discontinued
,"mrs-CC70476BK",0,,,,,,,Discontinued
,"mrs-CC70488",0,,,,,,,Discontinued
,"mrs-CC70516BN",0,,,,,,,Discontinued
,"mrs-CC70542BD",0,,,,,,,Discontinued
,"mrs-CC70563BD",0,,,,,,,Discontinued
,"mrs-CC70631BD",0,,,,,,,Discontinued
,"mrs-CC70644BK",0,,,,,,,Discontinued
,"mrs-CC70696BK",0,,,,,,,Discontinued
